ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
panjabi,,182,pan,pan,{},31.0,74.0,Eurasia,,Panjabi,2330,False,False
mawchi,,182,mwc,mke,{},21.3333333333,73.6666666667,Eurasia,,Mawchi,717,False,False
kokni,,182,kkz,kex,{},20.75,73.5,Eurasia,,Kokni,704,False,False
dhivehi,,182,dhi,div,{},4.16666666667,73.5,Eurasia,,Dhivehi,1112,False,False
bhili,,182,bhi,bhb,{},22.0,73.0,Eurasia,,Bhili,658,False,False
kalami,,182,kal,gwc,{},35.5,72.5,Eurasia,,Kalami,1456,False,False
ishkashmi,,183,ish,sgl,{},37.0,72.0,Eurasia,,Ishkashmi,111,False,False
kalasha,,182,klh,kls,{},35.0,72.0,Eurasia,,Kalasha,344,False,False
khowar,,182,khw,khw,{},36.0,72.0,Eurasia,,Khowar,1178,False,False
torwali,,182,trw,trw,{},34.25,72.0,Eurasia,,Torwali,1376,False,False
wakhi,,183,wak,wbl,{},36.5,72.0,Eurasia,,Wakhi,1666,False,False
gujarati,,182,guj,guj,{},23.0,72.0,Eurasia,,Gujarati,1931,False,False
nenets,,463,nen,yrk,{},69.0,72.0,Eurasia,,Nenets,2425,False,True
rushan,,183,rsh,sgh,{},38.1666666667,71.5,Eurasia,,Rushan,209,False,False
vasavi,,182,vas,vas,{},24.5,71.5,Eurasia,,Vasavi,762,False,False
yazgulyam,,183,yaz,yah,{},38.5,71.5,Eurasia,,Yazgulyam,851,False,False
savi,,182,sav,sdg,{},35.0,71.5,Eurasia,,Savi,1422,False,False
waigali,,541,wgl,wbk,{},35.0,71.25,Eurasia,,Waigali,616,False,False
prasuni,,541,pra,prn,{},35.5,71.0,Eurasia,,Prasuni,1417,False,False
katiinafghanistan,,541,ktz,bsh,{},35.5,70.0,Eurasia,,Kati (in Afghanistan),353,False,False
kazakh,,19,kaz,kaz,{},50.0,70.0,Eurasia,,Kazakh,1037,False,False
tajik,,183,taj,tgk,{},38.6666666667,70.0,Eurasia,,Tajik,1984,False,False
ormuri,,183,orm,oru,{},32.5,69.75,Eurasia,,Ormuri,1325,False,False
yaghnobi,,183,ygn,yai,{},39.0,69.0,Eurasia,,Yaghnobi,251,False,False
sindhi,,182,sdh,snd,{},26.0,69.0,Eurasia,,Sindhi,1529,False,False
indopakistanisignlanguagekarachidialect,,330,ipk,pks,{},28.0,68.0,Eurasia,,Indo-Pakistani Sign Language (Karachi dialect),107,False,False
urdu,,182,urd,urd,{},25.0,67.0,Eurasia,,Urdu,1969,False,False
pashto,,183,psh,pst,{},33.0,67.0,Eurasia,,Pashto,2303,False,False
brahui,,150,brh,brh,{},28.5,67.0,Eurasia,,Brahui,2412,False,True
uzbeknorthern,,19,uzn,uzn,{},40.6666666667,66.5,Eurasia,,Uzbek (Northern),1492,False,False
dari,,183,dri,prs,{},35.0,66.0,Eurasia,,Dari,791,False,False
uzbek,,19,uzb,"uzn, uzs",{},39.0,66.0,Eurasia,,Uzbek,2282,False,False
khanty,,464,kty,kca,{},65.0,65.0,Eurasia,,Khanty,2284,False,False
baluchi,,183,blc,bgp,{},28.0,62.0,Eurasia,,Baluchi,1018,False,False
moghol,,20,mog,mhj,{},35.0,62.0,Eurasia,,Moghol,1875,False,False
mansi,,464,mns,mns,{},62.0,62.0,Eurasia,,Mansi,2268,False,False
karakalpak,,19,kkp,kaa,{},43.0,60.0,Eurasia,,Karakalpak,1870,False,False
turkiceastcentralxorasan,,19,tex,kmz,{},37.0,59.0,Eurasia,,Turkic (East-Central Xorasan),237,False,False
marihill,,466,mah,mrj,{},57.0,58.0,Eurasia,,Mari (Hill),937,False,False
turkmen,,19,tkm,tuk,{},40.0,58.0,Eurasia,,Turkmen,1627,False,False
bashkir,,19,bsk,bak,{},53.0,58.0,Eurasia,,Bashkir,2266,False,False
harsusi,,10,hrs,hss,{},20.0,56.5,Eurasia,,Harsusi,327,False,False
bathari,,10,bth,bhm,{},18.0,56.0,Eurasia,,Bathari,32,False,False
turkicwestxorasan,,19,twx,kmz,{},36.6666666667,56.0,Eurasia,,Turkic (West Xorasan),238,False,False
seychellescreole,,331,sey,crs,{},-4.75,55.5,Eurasia,,Seychelles Creole,748,False,False
jibbali,,10,jib,shv,{},17.5,55.0,Eurasia,,Jibbali,121,False,False
yazva,,468,yzv,kpv,{},65.0,55.0,Eurasia,,Yazva,772,False,False
komizyrian,,468,kzy,kpv,{},65.0,55.0,Eurasia,,Komi-Zyrian,2097,False,False
komipermyak,,468,kop,koi,{},59.5,54.5,Eurasia,,Komi-Permyak,1605,False,False
persian,,183,prs,pes,{},32.0,54.0,Eurasia,,Persian,2537,True,True
udmurt,,468,udm,udm,{},57.5,52.5,Eurasia,,Udmurt,2050,False,False
mazanderani,,183,mzn,mzn,{},36.5,52.0,Eurasia,,Mazanderani,885,False,False
armenianiranian,,189,arz,hye,{},32.6666666667,51.6666666667,Eurasia,,Armenian (Iranian),16,False,False
mehri,,10,meh,gdq,{},17.0,51.5,Eurasia,,Mehri,1960,False,False
arabicbahrain,,10,abh,abv,{},26.0,50.5,Eurasia,,Arabic (Bahrain),12,False,False
gilaki,,183,gil,glk,{},37.3333333333,50.0,Eurasia,,Gilaki,926,False,False
khalaj,,19,khl,klj,{},35.0,50.0,Eurasia,,Khalaj,1897,False,False
vafsi,,183,vaf,vaf,{},34.6666666667,49.9166666667,Eurasia,,Vafsi,1432,False,False
tatisouthern,,183,tts,tks,{},36.0,49.6666666667,Eurasia,,Tati (Southern),1146,False,False
tatar,,19,tvo,tat,{},56.0,49.5,Eurasia,,Tatar,2180,False,False
kabatei,,183,kbt,xkp,{},36.75,49.4166666667,Eurasia,,Kabatei,1118,False,False
tatarmishar,,19,tmi,tat,{},55.5,49.0,Eurasia,,Tatar (Mishar),226,False,False
talyshsouthern,,183,tls,tly,{},37.0,49.0,Eurasia,,Talysh (Southern),1144,False,False
arabicgulf,,10,arg,afb,{},26.0,49.0,Eurasia,,Arabic (Gulf),2258,False,False
tatmuslim,,183,tmu,ttt,{},41.25,48.75,Eurasia,,Tat (Muslim),462,False,False
talyshazerbaijan,,183,taz,tly,{},38.75,48.6666666667,Eurasia,,Talysh (Azerbaijan),456,False,False
luri,,183,lur,lrc,{},33.5,48.5,Eurasia,,Luri,153,False,False
mandaicmodern,,10,mma,mid,{},31.0,48.5,Eurasia,,Mandaic (Modern),164,False,False
yurttatar,,19,yta,nog,{},46.3333333333,48.5,Eurasia,,Yurt Tatar,261,False,False
azerbaijani,,19,aze,"azb, azj",{},40.5,48.5,Eurasia,,Azerbaijani,2144,False,False
budukh,,267,bdk,bdk,{},41.1666666667,48.4166666667,Eurasia,,Budukh,785,False,False
khinalug,,267,khi,kjj,{},41.1666666667,48.0833333333,Eurasia,,Khinalug,1078,False,False
kryz,,267,krz,kry,{},41.0833333333,48.0,Eurasia,,Kryz,142,False,False
koluri,,183,klr,shm,{},37.0,48.0,Eurasia,,Koluri,1121,False,False
udi,,267,udi,udi,{},41.0,48.0,Eurasia,,Udi,1576,False,False
marimeadow,,466,mme,mhr,{},57.0,48.0,Eurasia,,Mari (Meadow),2155,False,False
tabassaran,,267,tbs,tab,{},41.8333333333,47.9166666667,Eurasia,,Tabassaran,454,False,False
lezgian,,267,lez,lez,{},41.6666666667,47.8333333333,Eurasia,,Lezgian,2541,True,True
aghul,,267,agl,agx,{},41.75,47.6666666667,Eurasia,,Aghul,853,False,False
chuvash,,19,chv,chv,{},55.5,47.5,Eurasia,,Chuvash,2344,False,False
arabickuwaiti,,10,arj,afb,{},29.5,47.5,Eurasia,,Arabic (Kuwaiti),2604,False,False
dargwa,,266,drg,dar,{},42.25,47.4166666667,Eurasia,,Dargwa,1678,False,False
rutul,,267,rut,rut,{},41.5,47.4166666667,Eurasia,,Rutul,2009,False,False
kumyk,,19,kuq,kum,{},43.0,47.3333333333,Eurasia,,Kumyk,883,False,False
noghaykaragash,,19,nok,nog,{},47.5,47.25,Eurasia,,Noghay (Karagash),190,False,False
tsakhur,,267,tsa,tkr,{},41.6666666667,47.1666666667,Eurasia,,Tsakhur,1205,False,False
lak,,266,lak,lbe,{},42.1666666667,47.1666666667,Eurasia,,Lak,2331,False,True
neoaramaicpersianazerbaijan,,10,nap,trg,{},38.0,47.0,Eurasia,,Neo-Aramaic (Persian Azerbaijan),1318,False,False
azariiranian,,19,azi,azb,{},37.5,47.0,Eurasia,,Azari (Iranian),1497,False,False
archi,,267,arc,aqc,{},42.0,46.8333333333,Eurasia,,Archi,2274,False,False
avar,,269,ava,ava,{},42.5,46.5,Eurasia,,Avar,2275,False,False
akhvakh,,269,axv,akv,{},42.3333333333,46.3333333333,Eurasia,,Akhvakh,271,False,False
karata,,269,krt,kpt,{},42.5833333333,46.3333333333,Eurasia,,Karata,698,False,False
andi,,269,anx,ani,{},42.75,46.25,Eurasia,,Andi,11,False,False
tindi,,269,tnd,tin,{},42.3666666667,46.25,Eurasia,,Tindi,233,False,False
hunzib,,269,hzb,huz,{},42.1666666667,46.25,Eurasia,,Hunzib,2463,False,True
khvarshi,,269,khv,khv,{},42.25,46.1666666667,Eurasia,,Khvarshi,135,False,False
bezhta,,269,bez,kap,{},42.0833333333,46.1666666667,Eurasia,,Bezhta,783,False,False
bagvalal,,269,bgv,kva,{},42.5833333333,46.1666666667,Eurasia,,Bagvalal,1213,False,False
godoberi,,269,god,gdo,{},42.6666666667,46.0833333333,Eurasia,,Godoberi,1955,False,False
chamalal,,269,chm,cji,{},42.55,46.05,Eurasia,,Chamalal,520,False,False
hinukh,,269,hnk,gin,{},42.1666666667,46.0,Eurasia,,Hinuq,102,False,False
noghay,,19,nog,nog,{},44.0,46.0,Eurasia,,Noghay,1475,False,False
chechen,,268,chc,che,{},43.25,45.8333333333,Eurasia,,Chechen,2149,False,False
tsez,,269,tsz,ddo,{},42.25,45.75,Eurasia,,Tsez,1148,False,False
tatarnoghayalabugat,,19,tlb,nog,{},47.4166666667,45.6666666667,Eurasia,,Tatar-Noghay (Alabugat),227,False,False
hawrami,,183,hwr,hac,{},35.75,45.5,Eurasia,,Hawrami,875,False,False
mordvinerzya,,467,moe,myv,{},53.0,45.5,Eurasia,,Mordvin (Erzya),1978,False,False
tsovatush,,268,ttu,bbl,{},42.5,45.5,Eurasia,,Tsova-Tush,2167,False,False
ingush,,268,ing,inh,{},43.1666666667,45.0833333333,Eurasia,,Ingush,2464,False,True
armenianeastern,,189,arm,hye,{},40.0,45.0,Eurasia,,Armenian (Eastern),2391,False,True
russiansignlanguage,,330,rsl,rsl,{},56.0,44.0,Eurasia,,Russian Sign Language,445,False,False
arabicsanani,,10,ars,ayn,{},16.0,44.0,Eurasia,,Arabic (San'ani),636,False,False
mordvinmoksha,,467,mmo,mdf,{},54.0,44.0,Eurasia,,Mordvin (Moksha),888,False,False
arabiciraqi,,10,arq,acm,{},33.0,44.0,Eurasia,,Arabic (Iraqi),1714,False,False
ossetic,,183,oss,oss,{},43.0,44.0,Eurasia,,Ossetic,2192,False,False
kurdishcentral,,183,krd,kmr,{},36.0,44.0,Eurasia,,Kurdish (Central),2250,False,False
georgian,,205,geo,kat,{},42.0,44.0,Eurasia,,Georgian,2526,True,True
armenianwestern,,189,arw,hye,{},38.5,43.5,Eurasia,,Armenian (Western),2016,False,False
kabardian,,325,kab,kbd,{},43.5,43.5,Eurasia,,Kabardian,2219,False,False
neoaramaicamadiya,,10,naa,cld,{},37.0,43.0,Eurasia,,Neo-Aramaic (Amadiya),186,False,False
chaldeanmodern,,10,cld,cld,{},36.0,43.0,Eurasia,,Chaldean (Modern),1387,False,False
svan,,205,sva,sva,{},43.0,42.5,Eurasia,,Svan,753,False,False
mingrelian,,205,mgl,xmf,{},42.5,42.0,Eurasia,,Mingrelian,392,False,False
abaza,,325,abz,abq,{},44.0,42.0,Eurasia,,Abaza,908,False,False
kurmanji,,183,kji,kmr,{},38.0,42.0,Eurasia,,Kurmanji,1181,False,False
arabicmodernstandard,,10,ams,arb,{},25.0,42.0,Eurasia,,Arabic (Modern Standard),1584,False,False
karachaybalkar,,19,krc,krc,{},43.5,42.0,Eurasia,,Karachay-Balkar,2044,False,False
laz,,205,laz,lzz,{},41.5,41.5,Eurasia,,Laz,1252,False,False
neoaramaicassyrian,,10,nsy,aii,{},36.0,41.0,Eurasia,,Neo-Aramaic (Assyrian),570,False,False
zazaki,,183,zaz,diq,{},39.0,41.0,Eurasia,,Zazaki,1288,False,False
abkhaz,,325,abk,abk,{},43.0833333333,41.0,Eurasia,,Abkhaz,2534,True,True
adygheabzakh,,325,ady,ady,{},45.2333333333,40.5833333333,Eurasia,,Adyghe (Abzakh),1436,False,False
adyghetemirgoy,,325,adt,ady,{},45.2166666667,39.7,Eurasia,,Adyghe (Temirgoy),269,False,False
ubykh,,325,uby,uby,{},43.6666666667,39.6666666667,Eurasia,,Ubykh,1968,False,False
adygheshapsugh,,325,ash,ady,{},45.0,38.75,Eurasia,,Adyghe (Shapsugh),3,False,False
arabichijazi,,10,arh,acw,{},26.0,38.0,Eurasia,,Arabic (Hijazi),503,False,False
romaninorthrussian,,182,rnr,rml,{},60.0,38.0,Eurasia,,Romani (North Russian),587,False,False
arabicsyrian,,10,asy,apc,{},34.0,38.0,Eurasia,,Arabic (Syrian),2036,False,False
russian,,185,rus,rus,{},56.0,38.0,Eurasia,,Russian,2547,True,True
urum,,19,urm,uum,{},47.1166666667,37.55,Eurasia,,Urum,244,False,False
saamikildin,,462,ski,sjd,{},67.0,37.0,Eurasia,,Saami (Kildin),743,False,False
arabicnorthlevantinespoken,,10,anl,apc,{},33.75,36.0,Eurasia,,Arabic (North Levantine Spoken),505,False,False
arabiclebanese,,10,arl,apc,{},34.0,36.0,Eurasia,,Arabic (Lebanese),970,False,False
arabicbeirut,,10,abe,apc,{},33.9166666667,35.5,Eurasia,,Arabic (Beirut),633,False,False
arabicpalestinian,,10,apa,ajp,{},32.0,35.25,Eurasia,,Arabic (Palestinian),855,False,False
hebrewmodernashkenazic,,10,hba,heb,{},31.75,35.1666666667,Eurasia,,Hebrew (Modern Ashkenazic),1236,False,False
veps,,465,vep,vep,{},60.0,35.0,Eurasia,,Veps,246,False,False
domari,,182,dom,rmt,{},32.0,35.0,Eurasia,,Domari,1592,False,False
neoaramaicarbeljewish,,10,naj,aij,{},31.75,35.0,Eurasia,,Neo-Aramaic (Arbel Jewish),2004,False,False
turkish,,19,tur,tur,{},39.0,35.0,Eurasia,,Turkish,2549,True,True
israelisignlanguage,,330,iss,isr,{},32.0,34.8333333333,Eurasia,,Israeli Sign Language,336,False,False
hebrewmodern,,10,heb,heb,{},31.5,34.8333333333,Eurasia,,Hebrew (Modern),2511,True,True
arabicnegev,,10,arv,ajp,{},30.5,34.75,Eurasia,,Arabic (Negev),635,False,False
krymchak,,19,kym,uzn,{},45.0,34.25,Eurasia,,Krymchak,141,False,False
crimeantatar,,19,cri,crh,{},45.0,34.0833333333,Eurasia,,Crimean Tatar,1067,False,False
turkisaretdili,,330,tui,tsm,{},39.0,34.0,Eurasia,,Türk Isaret Dili,474,False,False
arabickormakiti,,10,ako,acy,{},35.25,33.5,Eurasia,,Arabic (Kormakiti),504,False,False
greekcypriot,,186,gcy,ell,{},34.75,33.0,Eurasia,,Greek (Cypriot),88,False,False
ladino,,184,lno,lad,{},40.0,33.0,Eurasia,,Ladino,708,False,False
ukrainian,,185,ukr,ukr,{},49.0,33.0,Eurasia,,Ukrainian,2160,False,False
karelian,,465,krl,krl,{},64.0,32.0,Eurasia,,Karelian,880,False,False
votic,,465,vot,vot,{},59.5,30.0,Eurasia,,Votic,1493,False,False
izhor,,465,izh,izh,{},59.0,29.0,Eurasia,,Izhor,119,False,False
moldavian,,184,mol,ron,{},47.0,29.0,Eurasia,,Moldavian,176,False,False
gagauz,,19,gag,gag,{},46.3333333333,28.6666666667,Eurasia,,Gagauz,925,False,False
yiddishbessarabian,,181,ydb,ydd,{},47.0,28.5,Eurasia,,Yiddish (Bessarabian),255,False,False
belorussian,,185,blr,bel,{},54.0,28.0,Eurasia,,Belorussian,1747,False,False
finnishsignlanguage,,330,fsl,fse,{},62.0,26.0,Eurasia,,Finnish Sign Language,318,False,False
estonian,,465,est,est,{},59.0,26.0,Eurasia,,Estonian,2235,False,False
yiddishlithuanian,,181,ylt,ydd,{},55.0,25.0,Eurasia,,Yiddish (Lithuanian),256,False,False
romanian,,184,rom,ron,{},46.0,25.0,Eurasia,,Romanian,2355,False,False
bulgarian,,185,bul,bul,{},42.5,25.0,Eurasia,,Bulgarian,2357,False,False
finnish,,465,fin,fin,{},62.0,25.0,Eurasia,,Finnish,2546,True,True
karaim,,19,krm,kdr,{},54.6666666667,24.9166666667,Eurasia,,Karaim,697,False,False
liv,,465,liv,liv,{},56.8333333333,24.0,Eurasia,,Liv,563,False,False
saaminorthern,,462,sno,sme,{},69.0,24.0,Eurasia,,Saami (Northern),2159,False,False
lithuanian,,188,lit,lit,{},55.0,24.0,Eurasia,,Lithuanian,2353,False,False
latvian,,188,lat,lav,{},57.0,24.0,Eurasia,,Latvian,2478,False,True
romaniajiavarvara,,182,rav,rmn,{},38.0,23.5833333333,Eurasia,,Romani (Ajia Varvara),741,False,False
yiddish,,181,ydd,"ydd, yih",{},52.0,23.0,Eurasia,,Yiddish,490,False,False
greeksignlanguage,,330,gsl,gss,{},38.5,22.0,Eurasia,,Greek Sign Language,320,False,False
greekmodern,,186,grk,ell,{},39.0,22.0,Eurasia,,Greek (Modern),2540,True,True
macedonian,,185,mcd,mkd,{},41.6666666667,21.75,Eurasia,,Macedonian,1838,False,False
romanilovari,,182,rlo,rmy,{},47.0,21.5,Eurasia,,Romani (Lovari),208,False,False
germantimisoara,,181,gti,deu,{},45.75,21.25,Eurasia,,German (Timisoara),78,False,False
romanibugurdzi,,182,rbu,rmn,{},42.6666666667,21.1666666667,Eurasia,,Romani (Bugurdzi),206,False,False
romanikalderash,,182,rka,rmy,{},45.0,21.0,Eurasia,,Romani (Kalderash),1268,False,False
slovak,,185,svk,slk,{},49.0,20.0,Eurasia,,Slovak,1201,False,False
polish,,185,pol,pol,{},52.0,20.0,Eurasia,,Polish,2368,False,False
albanian,,190,alb,"aln, als",{},41.0,20.0,Eurasia,,Albanian,2374,False,False
hungarian,,464,hun,hun,{},47.0,20.0,Eurasia,,Hungarian,2544,False,True
swedishvasterbotten,,181,swv,swe,{},64.25,19.75,Eurasia,,Swedish (Västerbotten),221,False,False
yiddishlodz,,181,ydl,ydd,{},51.75,19.4166666667,Eurasia,,Yiddish (Lodz),257,False,False
serbiancroatian,,185,scr,"bos, hrv, srp",{},44.0,19.0,Eurasia,,Serbian-Croatian,2272,False,False
bosnian,,185,bos,bos,{},43.0,18.0,Eurasia,,Bosnian,37,False,False
kashubian,,185,ksu,csb,{},54.0,18.0,Eurasia,,Kashubian,127,False,False
saamicentralsouth,,462,scs,sma,{},64.6666666667,16.75,Eurasia,,Saami (Central-South),1271,False,False
romaniburgenland,,182,rbg,rmo,{},47.5,16.5,Eurasia,,Romani (Burgenland),207,False,False
germanviennese,,181,gvi,bar,{},48.1666666667,16.3333333333,Eurasia,,German (Viennese),80,False,False
slovincian,,185,svc,csb,{},54.0,16.0,Eurasia,,Slovincian,600,False,False
svenskateckenspraket,,330,svt,swl,{},59.0,15.0,Eurasia,,Svenska Teckenspråket,453,False,False
slovene,,185,slo,slv,{},46.0,15.0,Eurasia,,Slovene,1983,False,False
czech,,185,cze,ces,{},50.0,15.0,Eurasia,,Czech,2215,False,False
swedish,,181,swe,swe,{},60.0,15.0,Eurasia,,Swedish,2341,False,False
sorbianupper,,185,sou,hsb,{},51.8333333333,14.5,Eurasia,,Sorbian (Upper),900,False,False
maltese,,10,mlt,mlt,{},35.9166666667,14.4166666667,Eurasia,,Maltese,2138,False,False
sorbianlower,,185,srl,dsb,{},51.75,14.3333333333,Eurasia,,Sorbian (Lower),451,False,False
italiannapolitanian,,184,itn,nap,{},40.9166666667,14.25,Eurasia,,Italian (Napolitanian),116,False,False
germanupperaustrian,,181,gau,bar,{},47.0,14.0,Eurasia,,German (Upper Austrian),79,False,False
sorbian,,185,srb,"dsb, hsb",{},51.5,14.0,Eurasia,,Sorbian,1370,False,False
germanberlin,,181,gbl,deu,{},52.5,13.3333333333,Eurasia,,German (Berlin),70,False,False
linguaitalianadeisegni,,330,lii,ise,{},42.0,13.0,Eurasia,,Lingua Italiana dei Segni,377,False,False
polabian,,185,plb,pox,{},51.0,12.8333333333,Eurasia,,Polabian,583,False,False
italian,,184,ita,ita,{},43.0,12.0,Eurasia,,Italian,2351,False,False
ladin,,184,ldn,lld,{},46.5833333333,11.9166666667,Eurasia,,Ladin,367,False,False
germanbavarian,,181,gba,bar,{},49.0,11.5,Eurasia,,German (Bavarian),69,False,False
germanmansfeldisch,,181,gma,deu,{},51.5833333333,11.5,Eurasia,,German (Mansfeldisch),73,False,False
italianbologna,,184,itb,eml,{},44.5,11.3333333333,Eurasia,,Italian (Bologna),113,False,False
italianfiorentino,,184,ifi,ita,{},43.75,11.25,Eurasia,,Italian (Fiorentino),114,False,False
germanthuringian,,181,gth,deu,{},51.0,11.0,Eurasia,,German (Thuringian),77,False,False
deutschegebardensprache,,330,dge,gsg,{},52.0,11.0,Eurasia,,Deutsche Gebärdensprache,525,False,False
lowgerman,,181,lge,nds,{},53.0,10.0,Eurasia,,Low German,149,False,False
danish,,181,dsh,dan,{},56.0,10.0,Eurasia,,Danish,2216,False,False
german,,181,ger,deu,{},52.0,10.0,Eurasia,,German,2539,True,True
romanschsurmeiran,,184,rsm,roh,{},46.5833333333,9.75,Eurasia,,Romansch (Surmeiran),589,False,False
germanhannover,,181,gha,deu,{},52.4166666667,9.66666666667,Eurasia,,German (Hannover),72,False,False
romanschscharans,,184,rsc,roh,{},46.75,9.5,Eurasia,,Romansch (Scharans),1269,False,False
germanappenzell,,181,gpz,gsw,{},47.3333333333,9.33333333333,Eurasia,,German (Appenzell),68,False,False
germanostschweiz,,181,gos,gsw,{},47.4166666667,9.25,Eurasia,,German (Ostschweiz),74,False,False
germanthurgau,,181,gtg,gsw,{},47.5833333333,9.16666666667,Eurasia,,German (Thurgau),76,False,False
romansch,,184,rmc,roh,{},46.6666666667,9.16666666667,Eurasia,,Romansch,588,False,False
frisiannorth,,181,fno,frr,{},54.5,9.0,Eurasia,,Frisian (North),62,False,False
norsktegnsprak,,330,nte,nsl,{},61.0,9.0,Eurasia,,Norsk Tegnspråk,191,False,False
sardinian,,184,srd,sro,{},40.0,9.0,Eurasia,,Sardinian,1707,False,False
italiangenoa,,184,itg,lij,{},44.4166666667,8.95,Eurasia,,Italian (Genoa),115,False,False
romanschsursilvan,,184,rsu,roh,{},46.6666666667,8.83333333333,Eurasia,,Romansch (Sursilvan),1327,False,False
germanzurich,,181,gzu,gsw,{},47.4166666667,8.5,Eurasia,,German (Zurich),83,False,False
norwegian,,181,nor,nob,{},61.0,8.0,Eurasia,,Norwegian,2295,False,False
italianturinese,,184,itu,pms,{},45.0,7.66666666667,Eurasia,,Italian (Turinese),117,False,False
alsatian,,181,alt,gsw,{},48.5,7.5,Eurasia,,Alsatian,10,False,False
frisianeastern,,181,fea,frs,{},53.5833333333,7.5,Eurasia,,Frisian (Eastern),61,False,False
germanwestphalian,,181,gwe,wep,{},52.0,7.5,Eurasia,,German (Westphalian),82,False,False
germanbern,,181,gbe,gsw,{},47.0,7.41666666667,Eurasia,,German (Bern),71,False,False
germanripuarian,,181,grp,ksh,{},51.0,7.0,Eurasia,,German (Ripuarian),75,False,False
luxemburgeois,,181,lux,ltz,{},49.8333333333,6.16666666667,Eurasia,,Luxemburgeois,154,False,False
provencal,,184,pro,oci,{},44.0,6.0,Eurasia,,Provençal,203,False,False
frisianwestern,,181,frw,fry,{},53.0,6.0,Eurasia,,Frisian (Western),528,False,False
dutch,,181,dut,nld,{},52.5,6.0,Eurasia,,Dutch,2345,False,False
dutchlimburg,,181,dli,nld,{},51.0,5.5,Eurasia,,Dutch (Limburg),55,False,False
nederlandsegebarentaal,,330,ned,dse,{},52.25,5.5,Eurasia,,Nederlandse Gebarentaal,416,False,False
frisian,,181,fri,frs,{},53.0,5.0,Eurasia,,Frisian,1680,False,False
dutchbrabantic,,181,dbr,nld,{},50.75,4.5,Eurasia,,Dutch (Brabantic),54,False,False
vlaamsegebarentaal,,330,vla,bvs,{},51.0,4.0,Eurasia,,Vlaamse Gebarentaal,483,False,False
dutchzeeuws,,181,duz,zea,{},51.5,3.75,Eurasia,,Dutch (Zeeuws),56,False,False
languedessignesfrancaise,,330,lsf,fsl,{},47.0,3.0,Eurasia,,Langue des Signes Française,368,False,False
occitan,,184,occ,oci,{},44.0,2.0,Eurasia,,Occitan,892,False,False
catalan,,184,ctl,cat,{},41.75,2.0,Eurasia,,Catalan,2226,False,False
french,,184,fre,fra,{},48.0,2.0,Eurasia,,French,2550,True,True
english,,181,eng,eng,{},52.0,0.0,Eurasia,,English,2551,True,True
britishsignlanguage,,330,bsl,bfi,{},52.0,-1.0,Eurasia,,British Sign Language,291,False,False
basquesouletin,,107,bso,eus,{},43.5,-1.5,Eurasia,,Basque (Souletin),655,False,False
basquebasaburuaandimoz,,107,bqi,eus,{},43.0,-1.66666666667,Eurasia,,Basque (Basaburua and Imoz),646,False,False
basqueroncalese,,107,bqr,eus,{},43.0,-2.0,Eurasia,,Basque (Roncalese),653,False,False
basquesakana,,107,bqs,eus,{},42.5,-2.0,Eurasia,,Basque (Sakana),654,False,False
basquelekeitio,,107,bql,eus,{},43.0,-2.5,Eurasia,,Basque (Lekeitio),650,False,False
basquenorthernhighnavarrese,,107,bqn,eus,{},43.3333333333,-2.5,Eurasia,,Basque (Northern High Navarrese),651,False,False
lenguadesenasespanola,,330,lse,ssp,{},40.0,-3.0,Eurasia,,Lengua de Señas Española,373,False,False
basquegernica,,107,bqg,eus,{},43.3333333333,-3.0,Eurasia,,Basque (Gernica),648,False,False
basquehondarribia,,107,bqh,eus,{},42.5,-3.0,Eurasia,,Basque (Hondarribia),649,False,False
basquezeberio,,107,bqz,eus,{},42.0,-3.0,Eurasia,,Basque (Zeberio),656,False,False
breton,,187,bre,bre,{},48.0,-3.0,Eurasia,,Breton,2299,False,False
welsh,,187,wel,cym,{},52.0,-3.0,Eurasia,,Welsh,2317,False,False
basque,,107,bsq,eus,{},43.0,-3.0,Eurasia,,Basque,2533,True,True
basqueonati,,107,bqo,eus,{},42.5,-3.5,Eurasia,,Basque (Oñati),652,False,False
welshcolloquial,,187,wec,cym,{},52.75,-3.5833,Eurasia,,Welsh (Colloquial),2576,False,False
basquebidasoavalley,,107,bqb,eus,{},43.0,-3.83333333333,Eurasia,,Basque (Bidasoa Valley),647,False,False
romaniwelsh,,182,rwe,rmw,{},52.0,-4.0,Eurasia,,Romani (Welsh),1704,False,False
gaelicscots,,187,gae,gla,{},57.0,-4.0,Eurasia,,Gaelic (Scots),2236,False,False
spanish,,184,spa,spa,{},40.0,-4.0,Eurasia,,Spanish,2548,True,True
manx,,187,mnx,glv,{},54.1666666667,-4.5,Eurasia,,Manx,817,False,False
cornish,,187,crn,cor,{},50.3333333333,-5.0,Eurasia,,Cornish,1992,False,False
asturian,,184,ast,ast,{},43.25,-6.0,Eurasia,,Asturian,18,False,False
faroese,,181,far,fao,{},62.0,-7.0,Eurasia,,Faroese,1113,False,False
irishsignlanguage,,330,irs,isg,{},53.5,-7.5,Eurasia,,Irish Sign Language,335,False,False
linguagestualportuguesa,,330,lgp,psr,{},40.0,-8.0,Eurasia,,Língua Gestual Portuguesa,147,False,False
galician,,184,glc,glg,{},43.0,-8.0,Eurasia,,Galician,531,False,False
